MeterID,Assigned,time,F,kWa,kWb,kWc,kWtotal
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 00:00:19,60.01,84.08,89.3,83.27,256.65
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 00:30:16,60.02,100.67,109.7,98.21,308.59
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 00:45:18,60.01,83.76,88.27,83.23,255.26
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 01:00:16,59.97,91.89,99.76,92.48,284.13
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 01:15:16,60.02,86.69,95.39,86.42,268.5
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 01:30:20,60.02,78.45,82.09,78.05,238.59
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 01:45:20,60.01,71.94,72.49,72.82,217.25
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 02:00:19,59.99,73.98,76,73.04,223.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 02:15:19,60,73.5,75.84,72.92,222.26
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 02:30:16,59.99,74.03,79.16,72.82,226.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 02:45:17,60.02,75.07,78.22,74.37,227.66
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 03:00:18,60.03,72.31,75.37,72.03,219.71
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 03:15:17,60.03,72.38,71.62,72.91,216.91
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 03:30:19,60.02,70.43,70.73,70.17,211.33
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 03:45:19,60.02,72.45,71.18,69.79,213.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 04:00:18,59.98,72.75,74.32,71.3,218.37
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 04:30:20,60,71.74,73.08,70.05,214.86
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 04:45:18,59.99,73.49,73.39,72.97,219.84
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 05:00:18,59.98,70.97,72.47,70.41,213.85
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 05:30:20,60,69.88,73.21,67.41,210.49
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 05:45:19,59.99,67.94,69.46,65.6,203
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 06:00:17,60.03,69.63,71.1,63.77,204.49
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 06:15:17,59.99,67.51,69.13,62.54,199.19
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 06:30:19,60.01,67.68,68.13,62.62,198.42
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 06:45:16,60,68.95,70.11,63.48,202.54
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 07:15:18,59.99,67.15,68.05,62.56,197.77
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 07:30:18,59.99,67.93,69.48,63.19,200.59
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 07:45:18,59.99,66.36,67.63,61.73,195.72
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 08:00:16,60.04,67.58,69.05,64.03,200.65
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 08:15:17,59.99,68.1,68.79,62.85,199.74
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 08:30:18,60.02,66.12,68.34,62.59,197.05
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 08:45:19,59.98,76.88,79.85,73.12,229.85
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 09:00:18,59.98,67.94,68.92,63.08,199.94
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 09:15:18,59.99,67.24,68.01,62.53,197.78
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 09:30:17,60.01,67.15,68.73,63.07,198.95
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 09:45:21,59.99,68.17,70.18,63.29,201.63
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 10:00:18,60.03,71.54,73.91,66.09,211.55
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 10:15:17,60,70.39,71.27,65.48,207.14
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 10:30:19,60.01,82.01,87.23,77.82,247.06
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 10:45:17,60.02,86.27,89.93,82.03,258.23
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 11:00:19,59.99,77.36,80.29,71.99,229.64
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 11:15:18,59.99,82,89.1,78.39,249.49
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 11:45:16,59.99,87.88,99.54,88.19,275.62
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 12:15:18,59.99,88.58,99.7,84.61,272.88
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 12:30:17,60.01,102.79,117.34,102.74,322.87
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 12:45:18,60,93.29,104.86,92.67,290.82
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 13:00:19,59.99,88.86,94.03,89.11,271.99
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 13:30:19,59.99,92.47,98.72,92.81,284
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 13:45:18,60.02,92.75,101.27,94.59,288.61
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 14:00:16,60,104.22,115.76,105.7,325.68
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 14:15:20,59.99,90.69,99.23,94.01,283.93
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 14:30:18,60.02,104.4,113.56,104.72,322.69
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 14:45:18,59.99,91.06,98.26,93.07,282.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 15:00:20,60.01,92.75,101.16,95.54,289.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 15:15:18,59.98,93.93,102.54,95.55,292.03
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 15:45:19,60.01,104.3,111.99,105.99,322.28
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 16:00:20,60.04,97.38,106.31,97.36,301.05
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 16:15:16,59.99,97.5,104.18,99.61,301.28
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 16:45:17,60,102.67,108.96,102.15,313.78
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 17:00:18,59.98,108.17,117.63,107.31,333.11
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 17:15:18,60.01,101.03,108.9,99.83,309.75
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 17:30:21,60.01,99.32,107.35,99.73,306.4
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 17:45:19,60.02,96.32,103.45,99.54,299.32
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 18:00:20,60.01,96.34,102.23,98.41,296.99
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 18:15:16,60.02,99.39,107.15,100.35,306.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 18:30:18,59.99,98.81,105.52,98.7,303.02
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 18:45:16,60,99.3,105.81,100.92,306.03
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 19:00:18,60.01,97.29,102.71,97.68,297.68
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 19:15:18,59.98,98.98,106.71,100.25,305.95
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 19:30:18,59.99,98.89,104.57,97.75,301.22
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 19:45:17,60.02,98.44,106.19,97.48,302.11
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 20:15:20,59.99,99.54,109.78,98.41,307.73
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 20:30:17,60,95.2,102.67,94.29,292.16
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 20:45:19,60.01,91.19,100.05,90.52,281.76
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 21:15:17,60,95.05,101.7,91.93,288.68
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 21:30:16,60,83.57,85.75,81.36,250.69
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 21:45:17,59.97,88.51,90.43,86,264.94
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 22:00:19,60.04,105.74,112.25,103.59,321.58
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 22:15:16,60,87.21,87.9,84.77,259.87
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 22:30:22,59.99,90.85,92.8,87.24,270.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 22:45:18,59.98,84.61,86.05,82.09,252.75
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 23:00:16,60.03,83.25,85.01,79.66,247.92
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 23:15:17,60.01,86.59,89.19,83.27,259.06
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 23:30:18,60.01,100.16,106.16,98.49,304.8
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-08 23:45:18,60,86.01,93.21,82.48,261.7
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 00:00:18,60.01,86.33,85.86,84.56,256.75
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 00:15:20,59.98,84.41,84.87,81.77,251.06
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 00:30:18,60,82.68,81.7,81.18,245.55
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 00:45:19,59.98,83.2,83.73,81.34,248.28
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 01:00:16,59.97,81.7,80.81,79.22,241.73
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 01:15:24,59.97,79.54,81.14,77.95,238.62
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 01:30:18,59.98,78.22,76.85,77.31,232.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 01:45:18,59.99,77.18,74.63,75.4,227.2
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 02:00:18,60,76.65,75.57,74.31,226.54
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 02:15:19,59.99,79.11,84.22,77.16,240.5
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 02:30:16,59.97,72.72,73.17,71.49,217.38
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 03:00:18,59.99,76.62,76.14,74.63,227.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 03:15:19,60.01,78.98,84.74,76.72,240.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 03:45:19,59.99,71.29,76.17,69.3,216.76
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 04:00:20,59.97,69.91,72.01,69.19,211.12
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 04:15:20,59.98,69.67,69.51,67.33,206.51
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 04:30:20,59.98,70,71.05,69.36,210.4
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 04:45:17,59.99,84.22,87.78,79.46,251.45
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 05:15:17,59.97,80.13,84.83,79.04,244.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 05:30:18,59.99,70.12,72.15,67.87,210.14
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 05:45:18,59.99,71.12,74.48,67.46,213.06
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 06:00:18,59.98,73.05,74.08,68.95,216.08
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 06:15:17,59.98,70.6,76.58,65.98,213.16
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 06:30:17,59.98,66.68,68.12,64.56,199.36
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 06:45:18,60,67.17,67.88,62.61,197.66
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 07:00:17,59.97,65.87,67.01,61.4,194.28
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 07:15:21,59.98,68.44,68.07,64.73,201.24
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 07:30:17,59.98,69.32,72.95,64.35,206.62
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 07:45:18,59.98,66.18,67.33,61.83,195.35
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 08:00:16,59.99,68.01,67.38,63.49,198.88
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 08:15:19,59.97,67.38,67.22,64.68,199.28
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 08:30:17,59.98,66.46,65.37,62.32,194.16
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 08:45:17,59.97,68.02,68.3,64.02,200.34
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 09:00:19,59.99,68.94,67.37,65.26,201.57
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 09:15:19,59.98,67.14,65.45,63.08,195.67
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 09:30:16,59.98,68.15,66.93,65.06,200.14
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 09:45:17,59.97,69.25,66.77,65.35,201.38
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 10:00:17,59.99,70.21,67.63,65.81,203.65
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 10:15:16,60.01,68.6,68.68,65.52,202.8
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 10:30:17,60.01,72.32,70.55,68.14,211.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 10:45:17,59.98,70.19,70.39,65.03,205.61
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 11:00:18,60.04,76.01,75.99,72.49,224.49
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 11:15:18,60.02,77.01,77.75,76.15,230.91
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 11:30:17,60,82.27,82.6,80.31,245.18
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 11:45:19,59.98,80.26,86.79,79.75,246.8
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 12:00:20,59.99,81.8,87.32,80.05,249.18
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 12:15:20,59.97,83.69,89.75,83.52,256.97
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 12:30:19,59.98,84.73,90.7,85.06,260.49
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 12:45:17,60,89.12,96.63,88.52,274.28
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 13:00:18,59.98,87.09,93.78,88.13,268.99
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 13:15:19,59.98,91.76,100.96,91.87,284.6
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 13:30:17,59.99,90.82,99.85,90.98,281.65
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 13:45:18,59.99,90.49,98.03,91.6,280.11
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 14:15:18,60.01,104.17,114.27,104.31,322.74
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 14:30:18,60.01,102.1,112.48,104.32,318.9
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 14:45:18,60,106.27,119.12,107.44,332.83
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 15:00:19,59.97,107.46,120.27,110.72,338.45
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 15:30:18,60.01,102.83,110.94,105.57,319.34
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 15:45:18,59.99,108.35,122.56,111.62,342.53
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 16:30:16,60,100.21,107.16,99.39,306.76
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 16:45:19,60.02,97.21,110.1,97.94,305.24
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 17:30:17,60.02,108.72,121.68,111.04,341.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 18:00:20,60.02,97.63,104.29,99.3,301.23
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 18:15:17,60,100.84,113.44,101.96,316.24
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 18:30:19,60.03,109.67,116.98,111.34,337.98
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 18:45:19,60.03,100.12,105.04,100.39,305.55
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 19:00:17,60.01,98.25,106.48,98.64,303.38
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 19:15:19,60.02,106.91,112.34,107.05,326.3
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 19:30:18,60.01,99.89,105.69,99.54,305.13
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 19:45:18,60.02,95.77,104.23,97.69,297.68
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 20:00:19,59.99,98.06,106.06,101.27,305.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 20:15:18,60.03,96.79,105.35,101.2,303.34
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 20:30:19,60.01,96.18,104.41,98.17,298.76
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 20:45:17,60,94.79,102.12,94.67,291.58
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 21:00:17,59.99,95.52,96.23,96.01,287.76
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 21:15:17,59.98,93.32,94.31,93.47,281.09
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 21:30:17,60,87.04,89.7,89.04,265.78
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 21:45:20,60,89.63,88.88,89.6,268.11
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 22:00:19,60,88.23,90.48,90.19,268.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 22:15:19,60.02,85.53,87.98,89.34,262.85
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 22:30:19,60,85.17,87.09,87.12,259.38
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 22:45:18,59.99,87.03,88.98,88.97,264.97
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 23:00:18,60.03,87.52,86.93,87.44,261.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 23:15:18,59.99,84.9,85.76,87.07,257.73
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 23:30:17,60,88.03,91.18,88.99,268.2
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-23 23:45:19,59.99,85.23,86.37,87,258.61
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 00:00:17,60.01,83.77,85.17,86.48,255.43
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 00:15:16,59.99,81.28,83.36,83.1,247.74
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 00:30:18,60,82.79,85.42,85.23,253.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 00:45:16,60.01,81.75,84.43,82.47,248.65
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 01:00:18,60.01,77.97,81.44,78.36,237.78
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 01:15:18,60.02,77.55,81.42,78.72,237.69
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 01:30:19,60.01,78.85,79.57,77.75,236.17
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 01:45:18,60.01,74.39,73.67,71.27,219.33
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 02:00:16,59.99,74.48,71.16,72.22,217.86
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 02:30:18,60.01,75.31,74.41,72.83,222.55
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 02:45:17,60.02,73.36,73.36,70.49,217.22
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 03:00:20,59.98,77.28,81.12,75.01,233.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 03:15:16,60.01,72.63,71.64,71.33,215.6
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 03:30:18,60.01,73.38,72.66,72.37,218.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 03:45:19,59.98,84.18,88.48,83.42,256.08
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 04:00:18,59.97,76.77,79.18,76.32,232.27
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 04:15:19,59.98,76.94,79.95,75.49,232.38
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 04:30:19,60.02,75.91,81.23,76.29,233.43
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 04:45:18,59.99,84.85,89.91,84.9,259.66
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 05:00:19,60,70.24,76.01,70.38,216.62
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 05:15:16,59.99,68.69,69.9,69.61,208.2
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 05:30:19,60.01,69.12,73.98,70.69,213.79
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 05:45:16,60.04,68.68,68.98,68.8,206.46
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 06:00:18,59.99,68.51,72.74,67.24,208.49
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 06:15:17,59.99,78.56,84.04,78.41,241.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 06:30:16,60.01,77.35,79.3,75.78,232.43
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 06:45:19,60,68.07,66.13,66.52,200.72
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 07:00:18,60,67.71,72.98,67.16,207.85
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 07:15:17,60,68.82,73.11,68.03,209.96
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 07:30:20,60,66.24,65.81,66.9,198.96
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 07:45:18,59.99,66.7,65.83,66.38,198.91
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 08:00:18,60.01,66.16,67.01,67.75,200.93
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 08:15:19,60.01,66.58,65.97,65.78,198.34
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 08:30:17,59.98,66.11,65.46,66.17,197.74
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 08:45:17,59.98,66.62,65.41,66.08,198.12
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 09:00:17,60,66.36,65.54,65.83,197.73
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 09:15:16,60,68.3,70.95,69.42,208.68
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 09:30:19,60,66.31,63.87,65.64,195.82
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 09:45:18,60.01,66.92,65.76,67.33,200.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 10:00:18,60.02,66.56,66.66,68.04,201.25
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 10:15:17,59.99,73.71,72.78,72.09,218.58
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 10:45:18,60.02,72.09,70.36,71.6,214.05
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 11:00:17,60,72.18,71.65,71.51,215.34
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 11:15:18,60.01,77.29,77.3,76.25,230.84
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2017-11-24 11:30:16,60,80.28,82.32,78.27,240.87
