"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 00:00","2019","05","01","00:00","3.6","","-11.7","","32","","29","","20","","","","101.95","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 01:00","2019","05","01","01:00","2.7","","-10.7","","37","","28","","22","","","","102.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 02:00","2019","05","01","02:00","1.9","","-10.4","","40","","28","","18","","","","102.05","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 03:00","2019","05","01","03:00","1.5","","-10.6","","40","","27","","17","","","","102.16","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 04:00","2019","05","01","04:00","0.9","","-10.6","","42","","28","","19","","","","102.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 05:00","2019","05","01","05:00","0.5","","-10.2","","45","","30","","20","","","","102.24","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 06:00","2019","05","01","06:00","0.8","","-11.1","","41","","31","","19","","","","102.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 07:00","2019","05","01","07:00","1.3","","-11.0","","39","","30","","20","","","","102.30","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 08:00","2019","05","01","08:00","2.3","","-9.9","","40","","31","","21","","","","102.37","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 09:00","2019","05","01","09:00","3.4","","-9.7","","38","","29","","22","","","","102.37","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 10:00","2019","05","01","10:00","4.6","","-9.5","","35","","29","","27","","","","102.38","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 11:00","2019","05","01","11:00","6.5","","-8.0","","35","","30","","25","","","","102.29","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 12:00","2019","05","01","12:00","8.0","","-7.7","","32","","29","","26","","","","102.24","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 13:00","2019","05","01","13:00","9.0","","-8.0","","29","","30","","24","","","","102.19","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 14:00","2019","05","01","14:00","9.6","","-8.2","","28","","30","","23","","","","102.14","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 15:00","2019","05","01","15:00","9.8","","-8.6","","26","","29","","25","","","","102.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 16:00","2019","05","01","16:00","10.3","","-8.0","","27","","31","","23","","","","102.06","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 17:00","2019","05","01","17:00","10.3","","-7.6","","28","","29","","21","","","","102.08","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 18:00","2019","05","01","18:00","9.7","","-9.1","","26","","30","","20","","","","102.08","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 19:00","2019","05","01","19:00","9.0","","-9.4","","26","","30","","17","","","","102.11","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 20:00","2019","05","01","20:00","8.4","","-9.3","","28","","30","","13","","","","102.11","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 21:00","2019","05","01","21:00","7.4","","-8.4","","31","","30","","9","","","","102.06","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 22:00","2019","05","01","22:00","6.6","","-7.3","","36","","31","","4","","","","102.00","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-01 23:00","2019","05","01","23:00","6.2","","-6.5","","40","","33","","8","","","","102.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 00:00","2019","05","02","00:00","6.1","","-8.5","","34","","32","","7","","","","102.03","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 01:00","2019","05","02","01:00","5.8","","-8.2","","36","","33","","9","","","","102.06","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 02:00","2019","05","02","02:00","5.4","","-8.4","","36","","33","","6","","","","101.95","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 03:00","2019","05","02","03:00","5.3","","-10.0","","32","","27","","7","","","","101.97","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 04:00","2019","05","02","04:00","4.6","","-7.9","","40","","27","","9","","","","101.98","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 05:00","2019","05","02","05:00","4.7","","-7.7","","40","","31","","6","","","","101.96","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 06:00","2019","05","02","06:00","4.6","","-7.4","","41","","30","","5","","","","101.94","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 07:00","2019","05","02","07:00","5.0","","-6.8","","42","","32","","8","","","","101.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 08:00","2019","05","02","08:00","5.7","","-6.8","","40","","32","","8","","","","101.97","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 09:00","2019","05","02","09:00","6.3","","-7.3","","37","","32","","10","","","","101.97","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 10:00","2019","05","02","10:00","7.7","","-8.4","","31","","33","","2","","","","101.95","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 11:00","2019","05","02","11:00","8.5","","-7.6","","31","","35","","6","","","","101.91","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 12:00","2019","05","02","12:00","10.0","","-7.1","","29","","36","","9","","","","101.89","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 13:00","2019","05","02","13:00","11.3","","-5.8","","30","","30","","10","","","","101.83","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 14:00","2019","05","02","14:00","13.7","","-3.1","","31","","30","","7","","","","101.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 15:00","2019","05","02","15:00","14.4","","-3.6","","29","","7","","17","","","","101.73","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 16:00","2019","05","02","16:00","13.6","","-3.8","","30","","11","","17","","","","101.71","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 17:00","2019","05","02","17:00","13.6","","-3.4","","31","","10","","14","","","","101.76","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 18:00","2019","05","02","18:00","13.4","","-3.4","","31","","14","","10","","","","101.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 19:00","2019","05","02","19:00","12.7","","-2.6","","34","","14","","8","","","","101.84","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 20:00","2019","05","02","20:00","10.7","","-3.3","","37","","14","","6","","","","101.87","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 21:00","2019","05","02","21:00","7.1","","-0.3","","59","","18","","15","","","","101.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 22:00","2019","05","02","22:00","6.1","","-0.3","","64","","13","","11","","","","101.97","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-02 23:00","2019","05","02","23:00","5.2","","-0.8","","66","","13","","9","","","","101.97","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-03 00:00","2019","05","03","00:00","4.1","","-1.3","","68","","16","","5","","","","101.97","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-05-03 01:00","2019","05","03","01:00","3.1","","-1.5","","71","","17","","3","","","","101.92","","","","","","NA"
