"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 00:00","2017","06","01","00:00","13.5","","12.4","","93","","17","","10","","","","100.94","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 01:00","2017","06","01","01:00","12.8","","11.9","","94","","14","","14","","","","100.87","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 02:00","2017","06","01","02:00","12.7","","11.9","","95","","17","","9","","","","100.83","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 03:00","2017","06","01","03:00","12.6","","11.8","","95","","17","","7","","","","100.76","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 04:00","2017","06","01","04:00","12.6","","11.8","","95","","19","","3","","","","100.73","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 05:00","2017","06","01","05:00","12.5","","11.9","","96","","18","","3","","","","100.72","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 06:00","2017","06","01","06:00","12.7","","12.0","","96","","20","","8","","","","100.73","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 07:00","2017","06","01","07:00","12.8","","11.9","","94","","20","","9","","","","100.72","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 08:00","2017","06","01","08:00","13.4","","12.2","","92","","24","","5","","","","100.69","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 09:00","2017","06","01","09:00","14.5","","12.6","","89","","19","","7","","","","100.68","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 10:00","2017","06","01","10:00","15.6","","13.0","","84","","35","","6","","","","100.64","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 11:00","2017","06","01","11:00","17.4","","11.9","","70","","27","","3","","","","100.60","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 12:00","2017","06","01","12:00","18.9","","12.9","","68","","20","","7","","","","100.57","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 13:00","2017","06","01","13:00","20.5","","13.4","","64","","16","","9","","","","100.49","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 14:00","2017","06","01","14:00","21.6","","11.3","","52","","18","","11","","","","100.36","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 15:00","2017","06","01","15:00","22.9","","12.9","","53","","19","","16","","","","100.26","","26","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 16:00","2017","06","01","16:00","21.5","","10.8","","51","","19","","17","","","","100.21","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 17:00","2017","06","01","17:00","21.8","","12.5","","56","","18","","23","","","","100.21","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-06-01 18:00","2017","06","01","18:00","19.3","","10.0","","55","","20","","20","","","","100.28","","","","","","NA"
