"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 00:00","2014","02","01","00:00","-1.6","","-8.7","","58","","26","","8","","","","101.39","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 01:00","2014","02","01","01:00","-3.2","","-8.8","","65","","24","","6","","","","101.43","","","","-6","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 02:00","2014","02","01","02:00","-5.2","","-9.2","","74","","23","","5","","","","101.44","","","","-7","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 03:00","2014","02","01","03:00","-4.2","","-8.8","","70","","25","","9","","","","101.57","","","","-8","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 04:00","2014","02","01","04:00","-5.6","","-9.3","","75","","25","","9","","","","101.66","","","","-10","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 05:00","2014","02","01","05:00","-6.9","","-9.7","","80","","25","","9","","","","101.75","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 06:00","2014","02","01","06:00","-6.9","","-9.5","","82","","24","","10","","","","101.83","","","","-12","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 07:00","2014","02","01","07:00","-7.1","","-10.2","","79","","25","","9","","","","101.92","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 08:00","2014","02","01","08:00","-10.1","","-11.5","","90","","26","","3","","","","102.03","","","","-12","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 09:00","2014","02","01","09:00","-9.5","","-11.4","","86","","19","","4","","","","102.13","","","","-12","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 10:00","2014","02","01","10:00","-7.5","","-9.9","","82","","","M","0","","","","102.17","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 11:00","2014","02","01","11:00","-3.5","","-9.3","","64","","31","","4","","","","102.23","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 12:00","2014","02","01","12:00","-2.2","","-9.0","","60","","34","","5","","","","102.17","","","","-4","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 13:00","2014","02","01","13:00","0.1","","-8.7","","52","","25","","14","","","","102.12","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 14:00","2014","02","01","14:00","1.2","","-9.6","","44","","27","","10","","","","102.06","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 15:00","2014","02","01","15:00","1.9","","-9.4","","43","","24","","16","","","","102.02","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 16:00","2014","02","01","16:00","2.4","","-8.6","","44","","22","","13","","","","102.02","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 17:00","2014","02","01","17:00","0.9","","-8.0","","51","","20","","11","","","","101.97","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 18:00","2014","02","01","18:00","-1.5","","-7.9","","62","","19","","12","","","","101.95","","","","-6","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 19:00","2014","02","01","19:00","-0.9","","-7.5","","61","","18","","8","","","","101.94","","","","-4","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 20:00","2014","02","01","20:00","-2.0","","-6.7","","70","","17","","8","","","","101.90","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 21:00","2014","02","01","21:00","-2.2","","-6.1","","74","","12","","6","","","","101.78","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 22:00","2014","02","01","22:00","-1.9","","-5.3","","77","","11","","3","","","","101.73","","","","-3","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-01 23:00","2014","02","01","23:00","-1.9","","-4.4","","83","","13","","5","","","","101.60","","","","-4","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 00:00","2014","02","02","00:00","-1.8","","-3.5","","88","","15","","2","","","","101.47","","","","-3","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 01:00","2014","02","02","01:00","-1.6","","-1.9","","98","","13","","8","","","","101.32","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 02:00","2014","02","02","02:00","-0.2","","-0.3","","99","","17","","11","","","","101.17","","","","-4","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 03:00","2014","02","02","03:00","0.0","","-0.2","","99","","16","","12","","","","101.07","","","","-4","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 04:00","2014","02","02","04:00","0.0","","-0.1","","99","","16","","12","","","","100.92","","","","-4","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 05:00","2014","02","02","05:00","0.2","","0.1","","99","","15","","11","","","","100.76","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 06:00","2014","02","02","06:00","0.6","","0.5","","99","","18","","16","","","","100.63","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 07:00","2014","02","02","07:00","0.9","","0.3","","96","","21","","20","","","","100.58","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 08:00","2014","02","02","08:00","0.7","","0.3","","97","","21","","13","","","","100.56","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 09:00","2014","02","02","09:00","0.9","","0.3","","96","","21","","9","","","","100.56","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 10:00","2014","02","02","10:00","1.1","","0.5","","96","","5","","2","","","","100.58","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 11:00","2014","02","02","11:00","1.7","","0.5","","92","","25","","3","","","","100.55","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-02-02 12:00","2014","02","02","12:00","1.8","","0.5","","91","","30","","8","","","","100.53","","","","","","NA"
