"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 00:00","2019","06","01","00:00","8.3","","3.7","","73","","33","","8","","","","100.50","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 01:00","2019","06","01","01:00","6.9","","3.6","","79","","32","","4","","","","100.50","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 02:00","2019","06","01","02:00","5.5","","2.8","","82","","0","","1","","","","100.53","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 03:00","2019","06","01","03:00","4.4","","2.7","","89","","33","","3","","","","100.53","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 04:00","2019","06","01","04:00","4.5","","3.1","","91","","34","","8","","","","100.56","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 05:00","2019","06","01","05:00","3.7","","2.4","","92","","33","","9","","","","100.62","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 06:00","2019","06","01","06:00","5.0","","3.2","","88","","33","","8","","","","100.69","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 07:00","2019","06","01","07:00","7.0","","3.8","","80","","33","","3","","","","100.75","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 08:00","2019","06","01","08:00","10.9","","4.6","","65","","34","","6","","","","100.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 09:00","2019","06","01","09:00","14.1","","2.9","","47","","30","","9","","","","100.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 10:00","2019","06","01","10:00","15.7","","4.3","","47","","35","","7","","","","100.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 11:00","2019","06","01","11:00","16.8","","3.0","","40","","29","","9","","","","100.79","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-06-01 12:00","2019","06","01","12:00","17.7","","3.6","","39","","25","","12","","","","100.76","","","","","","NA"
