"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 00:00","2016","12","01","00:00","1.0","","0.3","","95","","9","","10","","","","101.48","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 01:00","2016","12","01","01:00","1.0","","0.2","","95","","8","","16","","","","101.37","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 02:00","2016","12","01","02:00","1.1","","0.1","","93","","8","","17","","","","101.32","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 03:00","2016","12","01","03:00","1.1","","-0.2","","91","","8","","19","","","","101.26","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 04:00","2016","12","01","04:00","0.8","","-0.5","","91","","8","","16","","","","101.16","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 05:00","2016","12","01","05:00","0.7","","-0.7","","90","","8","","22","","","","100.98","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 06:00","2016","12","01","06:00","0.0","","-0.6","","95","","8","","20","","","","100.84","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 07:00","2016","12","01","07:00","-0.1","","-0.4","","97","","8","","20","","","","100.68","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 08:00","2016","12","01","08:00","0.0","","-0.3","","98","","8","","19","","","","100.54","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 09:00","2016","12","01","09:00","0.1","","-0.1","","99","","9","","25","","","","100.31","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 10:00","2016","12","01","10:00","0.2","","0.0","","98","","8","","29","","","","100.03","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 11:00","2016","12","01","11:00"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 12:00","2016","12","01","12:00"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 13:00","2016","12","01","13:00"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 14:00","2016","12","01","14:00","0.8","","0.4","","97","","5","","14","","","","99.22","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 15:00","2016","12","01","15:00","1.0","","0.5","","97","","2","","13","","","","99.15","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 16:00","2016","12","01","16:00","1.1","","0.5","","96","","36","","14","","","","99.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 17:00","2016","12","01","17:00","1.0","","0.4","","96","","35","","14","","","","99.09","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 18:00","2016","12","01","18:00","1.0","","0.4","","96","","35","","11","","","","99.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 19:00","2016","12","01","19:00","1.1","","0.3","","95","","35","","10","","","","99.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 20:00","2016","12","01","20:00","1.0","","0.3","","95","","32","","10","","","","99.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 21:00","2016","12","01","21:00","1.1","","0.2","","93","","30","","12","","","","99.11","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 22:00","2016","12","01","22:00","1.2","","0.1","","92","","29","","15","","","","99.13","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-01 23:00","2016","12","01","23:00","1.2","","0.1","","92","","29","","15","","","","99.13","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 00:00","2016","12","02","00:00","1.1","","0.0","","93","","27","","17","","","","99.20","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 01:00","2016","12","02","01:00","1.1","","0.0","","93","","27","","14","","","","99.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 02:00","2016","12","02","02:00","0.8","","-0.4","","92","","28","","15","","","","99.26","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 03:00","2016","12","02","03:00","1.2","","-0.2","","90","","29","","20","","","","99.33","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 04:00","2016","12","02","04:00","1.0","","-0.8","","88","","29","","18","","","","99.35","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 05:00","2016","12","02","05:00","1.0","","-0.7","","88","","28","","15","","","","99.46","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 06:00","2016","12","02","06:00","0.6","","-1.2","","88","","29","","19","","","","99.53","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 07:00","2016","12","02","07:00","0.3","","-1.3","","89","","28","","15","","","","99.63","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 08:00","2016","12","02","08:00","0.3","","-1.4","","89","","28","","20","","","","99.72","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 09:00","2016","12","02","09:00","0.8","","-1.4","","85","","29","","21","","","","99.79","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 10:00","2016","12","02","10:00","1.1","","-1.4","","84","","31","","15","","","","99.82","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 11:00","2016","12","02","11:00","1.7","","-1.1","","82","","28","","15","","","","99.87","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 12:00","2016","12","02","12:00","2.0","","-1.2","","79","","28","","18","","","","99.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 13:00","2016","12","02","13:00","2.4","","-1.1","","78","","30","","12","","","","99.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 14:00","2016","12","02","14:00","2.6","","-1.1","","77","","28","","12","","","","99.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 15:00","2016","12","02","15:00","2.5","","-1.2","","77","","29","","10","","","","99.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 16:00","2016","12","02","16:00","2.0","","-0.9","","81","","28","","9","","","","99.89","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 17:00","2016","12","02","17:00","1.1","","-0.8","","87","","27","","9","","","","99.91","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 18:00","2016","12","02","18:00","0.9","","-0.9","","88","","31","","4","","","","99.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 19:00","2016","12","02","19:00","0.6","","-0.8","","91","","31","","3","","","","99.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-12-02 20:00","2016","12","02","20:00","0.8","","-0.7","","90","","30","","5","","","","99.96","","","","","","NA"
