"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 00:00","2016","05","01","00:00","3.7","","-4.7","","54","","19","","7","","","","101.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 01:00","2016","05","01","01:00","2.5","","-3.4","","65","","33","","2","","","","101.92","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 02:00","2016","05","01","02:00","0.7","","-3.4","","74","","30","","4","","","","101.96","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 03:00","2016","05","01","03:00","-0.2","","-2.9","","82","","33","","8","","","","101.95","","","","-3","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 04:00","2016","05","01","04:00","-0.1","","-3.2","","80","","34","","10","","","","101.94","","","","-3","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 05:00","2016","05","01","05:00","-0.8","","-3.9","","80","","36","","7","","","","101.99","","","","-3","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 06:00","2016","05","01","06:00","-0.6","","-2.9","","84","","33","","3","","","","102.02","","","","-2","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 07:00","2016","05","01","07:00","2.0","","-2.8","","71","","34","","8","","","","102.05","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 08:00","2016","05","01","08:00","4.5","","-2.6","","60","","32","","5","","","","102.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 09:00","2016","05","01","09:00","8.3","","-3.0","","45","","9","","3","","","","102.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 10:00","2016","05","01","10:00","11.0","","-1.4","","42","","12","","9","","","","102.04","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 11:00","2016","05","01","11:00","13.7","","-2.2","","33","","9","","9","","","","101.98","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 12:00","2016","05","01","12:00","15.5","","-3.4","","27","","10","","14","","","","101.91","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 13:00","2016","05","01","13:00","16.9","","-4.2","","23","","20","","8","","","","101.85","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 14:00","2016","05","01","14:00","17.6","","-3.5","","23","","32","","12","","","","101.81","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 15:00","2016","05","01","15:00","17.7","","-5.6","","20","","2","","6","","","","101.74","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-05-01 16:00","2016","05","01","16:00","17.6","","-3.9","","23","","12","","8","","","","101.69","","","","","","NA"
