"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 00:00","2016","04","01","00:00","9.0","","6.0","","81","","19","","15","","","","100.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 01:00","2016","04","01","01:00","9.7","","6.3","","80","","20","","17","","","","100.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 02:00","2016","04","01","02:00","9.7","","7.0","","83","","20","","16","","","","100.00","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 03:00","2016","04","01","03:00","10.1","","8.1","","87","","19","","20","","","","99.91","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 04:00","2016","04","01","04:00","10.5","","8.5","","87","","19","","22","","","","99.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 05:00","2016","04","01","05:00","10.7","","8.7","","87","","18","","24","","","","99.78","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 06:00","2016","04","01","06:00","11.0","","9.2","","89","","19","","21","","","","99.78","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 07:00","2016","04","01","07:00","11.5","","9.9","","90","","19","","25","","","","99.75","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 08:00","2016","04","01","08:00","11.2","","10.0","","93","","19","","19","","","","99.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 09:00","2016","04","01","09:00","12.0","","10.8","","92","","19","","23","","","","99.66","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 10:00","2016","04","01","10:00","13.7","","11.9","","89","","20","","23","","","","99.63","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 11:00","2016","04","01","11:00","14.3","","12.2","","88","","20","","22","","","","99.55","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 12:00","2016","04","01","12:00","14.2","","12.3","","88","","18","","24","","","","99.47","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 13:00","2016","04","01","13:00","13.3","","11.8","","91","","19","","20","","","","99.36","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 14:00","2016","04","01","14:00","14.0","","11.9","","87","","18","","24","","","","99.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 15:00","2016","04","01","15:00","13.8","","11.9","","89","","18","","30","","","","99.09","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 16:00","2016","04","01","16:00","13.8","","11.9","","88","","20","","27","","","","98.94","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 17:00","2016","04","01","17:00","13.7","","11.9","","89","","20","","27","","","","98.91","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 18:00","2016","04","01","18:00","13.0","","11.6","","92","","21","","20","","","","98.92","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 19:00","2016","04","01","19:00","13.4","","12.0","","92","","25","","14","","","","99.03","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 20:00","2016","04","01","20:00","11.5","","10.8","","96","","19","","7","","","","99.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 21:00","2016","04","01","21:00","12.0","","11.3","","96","","21","","13","","","","99.25","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 22:00","2016","04","01","22:00","12.1","","10.0","","87","","23","","12","","","","99.21","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-01 23:00","2016","04","01","23:00","10.6","","9.7","","94","","21","","13","","","","99.24","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-02 00:00","2016","04","02","00:00","11.0","","8.4","","84","","25","","21","","","","99.35","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-02 01:00","2016","04","02","01:00","9.9","","7.5","","85","","26","","12","","","","99.38","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-02 02:00","2016","04","02","02:00","9.1","","6.0","","81","","26","","13","","","","99.41","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-04-02 03:00","2016","04","02","03:00","8.0","","3.9","","75","","27","","15","","","","99.55","","","","","","NA"
