"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 00:00","2016","07","01","00:00","15.3","","14.3","","94","","0","","1","","","","101.05","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 01:00","2016","07","01","01:00","13.6","","12.8","","95","","17","","5","","","","101.06","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 02:00","2016","07","01","02:00","14.3","","13.4","","94","","11","","3","","","","101.05","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 03:00","2016","07","01","03:00","12.3","","11.6","","95","","20","","1","","","","101.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 04:00","2016","07","01","04:00","13.0","","12.5","","97","","31","","2","","","","101.11","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 05:00","2016","07","01","05:00","12.6","","12.1","","97","","27","","2","","","","101.16","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 06:00","2016","07","01","06:00","13.2","","12.7","","97","","","","0","","","","101.20","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 07:00","2016","07","01","07:00","14.6","","14.2","","97","","32","","3","","","","101.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 08:00","2016","07","01","08:00","17.8","","15.5","","86","","33","","5","","","","101.24","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 09:00","2016","07","01","09:00","21.2","","15.4","","70","","33","","3","","","","101.21","","25","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 10:00","2016","07","01","10:00","24.5","","17.6","","66","","10","","4","","","","101.16","","30","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 11:00","2016","07","01","11:00","26.3","","15.6","","52","","8","","10","","","","101.13","","31","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-07-01 12:00","2016","07","01","12:00","27.2","","11.1","","37","","19","","10","","","","101.10","","29","","","","NA"
