"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 00:00","2014","11","01","00:00","5.9","","1.0","","70","","1","","6","","","","101.54","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 01:00","2014","11","01","01:00","5.9","","0.4","","68","","2","","6","","","","101.54","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 02:00","2014","11","01","02:00","5.4","","0.2","","69","","36","","8","","","","101.51","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 03:00","2014","11","01","03:00","5.3","","-0.2","","68","","3","","11","","","","101.46","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 04:00","2014","11","01","04:00","4.9","","-0.6","","67","","3","","7","","","","101.54","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 05:00","2014","11","01","05:00","4.7","","-0.7","","68","","3","","11","","","","101.49","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 06:00","2014","11","01","06:00","4.5","","-1.0","","67","","2","","14","","","","101.47","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 07:00","2014","11","01","07:00","4.3","","-1.8","","64","","3","","15","","","","101.47","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 08:00","2014","11","01","08:00","4.3","","-1.9","","64","","3","","16","","","","101.49","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 09:00","2014","11","01","09:00","4.6","","-1.1","","66","","2","","11","","","","101.45","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 10:00","2014","11","01","10:00","4.9","","-0.9","","66","","36","","10","","","","101.45","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 11:00","2014","11","01","11:00","5.3","","0.1","","69","","1","","8","","","","101.50","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 12:00","2014","11","01","12:00","5.8","","0.8","","70","","2","","12","","","","101.40","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 13:00","2014","11","01","13:00","6.1","","1.9","","75","","3","","20","","","","101.21","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 14:00","2014","11","01","14:00","5.6","","2.1","","78","","3","","13","","","","101.18","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 15:00","2014","11","01","15:00","5.1","","2.1","","81","","3","","18","","","","101.17","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 16:00","2014","11","01","16:00","4.9","","1.8","","81","","2","","12","","","","101.18","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 17:00","2014","11","01","17:00","4.6","","0.9","","77","","2","","16","","","","101.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 18:00","2014","11","01","18:00","4.4","","-0.1","","73","","2","","16","","","","101.19","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-11-01 19:00","2014","11","01","19:00","2.1","","0.8","","91","","1","","19","","","","101.14","","","","","","NA"
