"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 00:00","2015","06","01","00:00","9.5","","8.5","","94","","32","","2","","","","102.26","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 01:00","2015","06","01","01:00","9.4","","8.5","","95","","33","","6","","","","102.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 02:00","2015","06","01","02:00","9.2","","7.9","","92","","1","","3","","","","102.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 03:00","2015","06","01","03:00","9.1","","7.8","","92","","34","","9","","","","102.33","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 04:00","2015","06","01","04:00","8.9","","7.6","","92","","33","","5","","","","102.35","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 05:00","2015","06","01","05:00","8.9","","7.2","","89","","9","","4","","","","102.31","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 06:00","2015","06","01","06:00","8.8","","7.2","","89","","34","","9","","","","102.38","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 07:00","2015","06","01","07:00","9.0","","7.3","","89","","35","","5","","","","102.40","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 08:00","2015","06","01","08:00","9.6","","6.9","","83","","9","","2","","","","102.45","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 09:00","2015","06","01","09:00","9.7","","7.6","","87","","36","","5","","","","102.50","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 10:00","2015","06","01","10:00","10.2","","4.8","","69","","5","","2","","","","102.51","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 11:00","2015","06","01","11:00","9.8","","5.4","","74","","11","","13","","","","102.53","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 12:00","2015","06","01","12:00","10.4","","5.7","","72","","11","","10","","","","102.58","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 13:00","2015","06","01","13:00","11.2","","5.6","","68","","12","","16","","","","102.50","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 14:00","2015","06","01","14:00","11.6","","5.9","","68","","12","","15","","","","102.48","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 15:00","2015","06","01","15:00","11.7","","6.5","","71","","14","","14","","","","102.45","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 16:00","2015","06","01","16:00","11.8","","6.1","","68","","11","","10","","","","102.46","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 17:00","2015","06","01","17:00","12.2","","6.2","","67","","11","","11","","","","102.44","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 18:00","2015","06","01","18:00","12.1","","6.6","","69","","12","","9","","","","102.41","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 19:00","2015","06","01","19:00","11.8","","5.9","","67","","12","","9","","","","102.44","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 20:00","2015","06","01","20:00","10.9","","6.6","","75","","6","","6","","","","102.43","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 21:00","2015","06","01","21:00","9.9","","4.1","","67","","5","","9","","","","102.47","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 22:00","2015","06","01","22:00","8.9","","2.9","","66","","7","","6","","","","102.52","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-01 23:00","2015","06","01","23:00","8.6","","2.6","","66","","7","","11","","","","102.49","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-02 00:00","2015","06","02","00:00","8.1","","2.3","","66","","7","","8","","","","102.49","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-02 01:00","2015","06","02","01:00","7.9","","2.1","","67","","5","","6","","","","102.51","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-02 02:00","2015","06","02","02:00","7.4","","2.0","","68","","7","","10","","","","102.43","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-02 03:00","2015","06","02","03:00","7.2","","2.1","","70","","5","","8","","","","102.39","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-02 04:00","2015","06","02","04:00","6.8","","2.3","","73","","5","","9","","","","102.36","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-02 05:00","2015","06","02","05:00","6.5","","2.5","","76","","3","","8","","","","102.34","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-02 06:00","2015","06","02","06:00","6.2","","3.0","","80","","5","","6","","","","102.34","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-02 07:00","2015","06","02","07:00","6.0","","3.7","","85","","3","","8","","","","102.43","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-06-02 08:00","2015","06","02","08:00","6.4","","4.3","","86","","4","","8","","","","102.42","","","","","","NA"
