"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 00:00","2014","10","01","00:00","9.9","","8.9","","93","","33","","13","","","","101.52","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 01:00","2014","10","01","01:00","9.9","","8.8","","93","","36","","6","","","","101.53","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 02:00","2014","10","01","02:00","9.8","","8.8","","93","","34","","5","","","","101.57","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 03:00","2014","10","01","03:00","10.1","","9.0","","93","","35","","5","","","","101.59","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 04:00","2014","10","01","04:00","10.3","","9.0","","92","","10","","2","","","","101.60","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 05:00","2014","10","01","05:00","10.3","","9.2","","93","","35","","6","","","","101.62","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 06:00","2014","10","01","06:00","10.3","","9.3","","93","","34","","2","","","","101.65","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 07:00","2014","10","01","07:00","10.3","","9.3","","93","","36","","7","","","","101.73","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 08:00","2014","10","01","08:00","10.9","","9.6","","92","","36","","4","","","","101.76","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 09:00","2014","10","01","09:00","11.5","","9.3","","86","","6","","7","","","","101.82","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 10:00","2014","10","01","10:00","11.7","","9.0","","83","","5","","10","","","","101.83","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 11:00","2014","10","01","11:00","12.3","","9.2","","82","","3","","9","","","","101.84","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 12:00","2014","10","01","12:00","12.4","","9.3","","82","","4","","12","","","","101.84","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 13:00","2014","10","01","13:00","12.2","","9.1","","81","","4","","12","","","","101.81","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 14:00","2014","10","01","14:00","12.8","","9.4","","80","","5","","9","","","","101.76","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 15:00","2014","10","01","15:00","12.8","","9.4","","80","","3","","9","","","","101.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 16:00","2014","10","01","16:00","12.7","","9.4","","80","","3","","9","","","","101.78","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 17:00","2014","10","01","17:00","12.3","","9.3","","82","","4","","10","","","","101.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 18:00","2014","10","01","18:00","12.0","","8.7","","80","","4","","10","","","","101.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 19:00","2014","10","01","19:00","11.6","","9.1","","85","","3","","6","","","","101.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 20:00","2014","10","01","20:00","10.8","","9.1","","89","","5","","10","","","","101.98","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 21:00","2014","10","01","21:00","9.8","","7.0","","83","","4","","11","","","","102.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 22:00","2014","10","01","22:00","8.7","","6.5","","86","","1","","5","","","","102.03","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-01 23:00","2014","10","01","23:00","7.8","","6.0","","89","","36","","6","","","","102.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 00:00","2014","10","02","00:00","7.2","","5.6","","90","","4","","8","","","","102.00","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 01:00","2014","10","02","01:00","6.8","","5.6","","92","","36","","6","","","","102.02","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 02:00","2014","10","02","02:00","6.3","","5.6","","95","","34","","6","","","","101.99","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 03:00","2014","10","02","03:00","5.7","","5.1","","96","","34","","9","","","","101.96","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 04:00","2014","10","02","04:00","5.6","","5.3","","98","","34","","9","","","","101.98","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 05:00","2014","10","02","05:00","6.3","","5.7","","96","","33","","8","","","","102.04","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 06:00","2014","10","02","06:00","6.3","","5.7","","96","","34","","8","","","","102.04","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 07:00","2014","10","02","07:00","6.2","","5.6","","96","","35","","7","","","","102.13","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 08:00","2014","10","02","08:00","7.7","","6.3","","91","","36","","9","","","","102.13","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 09:00","2014","10","02","09:00","10.0","","7.5","","84","","1","","8","","","","102.14","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 10:00","2014","10","02","10:00","12.1","","7.0","","71","","4","","11","","","","102.11","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 11:00","2014","10","02","11:00","13.4","","5.5","","59","","6","","13","","","","102.04","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 12:00","2014","10","02","12:00","14.8","","4.5","","50","","5","","14","","","","101.99","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 13:00","2014","10","02","13:00","15.7","","6.0","","53","","6","","15","","","","101.92","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 14:00","2014","10","02","14:00","16.5","","7.5","","55","","5","","13","","","","101.83","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 15:00","2014","10","02","15:00","16.7","","6.9","","52","","5","","13","","","","101.84","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 16:00","2014","10","02","16:00","16.7","","5.7","","48","","5","","14","","","","101.82","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 17:00","2014","10","02","17:00","15.7","","4.6","","47","","5","","15","","","","101.84","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 18:00","2014","10","02","18:00","13.5","","4.6","","55","","6","","8","","","","101.89","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 19:00","2014","10","02","19:00","11.4","","3.2","","57","","6","","9","","","","101.94","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 20:00","2014","10","02","20:00","10.2","","3.1","","61","","3","","8","","","","101.96","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 21:00","2014","10","02","21:00","9.0","","4.4","","73","","1","","8","","","","102.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 22:00","2014","10","02","22:00","7.9","","5.0","","82","","34","","9","","","","101.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-02 23:00","2014","10","02","23:00","7.1","","5.0","","87","","33","","10","","","","101.91","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 00:00","2014","10","03","00:00","6.9","","5.2","","89","","35","","10","","","","101.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 01:00","2014","10","03","01:00","6.7","","5.1","","89","","34","","10","","","","101.89","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 02:00","2014","10","03","02:00","7.3","","5.8","","90","","33","","9","","","","101.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 03:00","2014","10","03","03:00","8.0","","6.3","","89","","34","","8","","","","101.85","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 04:00","2014","10","03","04:00","8.3","","6.8","","90","","35","","8","","","","101.84","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 05:00","2014","10","03","05:00","8.7","","7.4","","92","","34","","10","","","","101.82","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 06:00","2014","10","03","06:00","8.3","","7.1","","93","","35","","8","","","","101.79","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 07:00","2014","10","03","07:00","7.6","","6.8","","95","","33","","7","","","","101.78","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 08:00","2014","10","03","08:00","8.5","","7.1","","91","","34","","9","","","","101.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 09:00","2014","10","03","09:00","11.2","","8.1","","81","","6","","14","","","","101.79","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 10:00","2014","10","03","10:00","12.1","","8.0","","76","","6","","11","","","","101.75","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 11:00","2014","10","03","11:00","14.2","","7.2","","63","","9","","14","","","","101.69","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 12:00","2014","10","03","12:00","15.5","","7.1","","57","","7","","13","","","","101.64","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 13:00","2014","10","03","13:00","17.2","","7.1","","52","","4","","8","","","","101.51","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 14:00","2014","10","03","14:00","18.2","","6.6","","47","","8","","10","","","","101.42","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 15:00","2014","10","03","15:00","18.7","","6.4","","44","","9","","15","","","","101.33","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 16:00","2014","10","03","16:00","18.5","","7.0","","47","","9","","14","","","","101.30","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 17:00","2014","10","03","17:00","17.9","","7.4","","50","","6","","7","","","","101.26","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 18:00","2014","10","03","18:00","15.9","","7.8","","59","","6","","5","","","","101.26","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 19:00","2014","10","03","19:00","13.9","","7.2","","64","","6","","6","","","","101.27","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 20:00","2014","10","03","20:00","12.7","","8.0","","73","","6","","9","","","","101.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 21:00","2014","10","03","21:00","11.4","","8.5","","82","","7","","7","","","","101.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 22:00","2014","10","03","22:00","10.6","","8.4","","86","","4","","6","","","","101.25","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-03 23:00","2014","10","03","23:00","9.6","","8.1","","90","","34","","8","","","","101.21","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-10-04 00:00","2014","10","04","00:00","8.9","","7.8","","93","","34","","8","","","","101.14","","","","","","NA"
