"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 00:00","2015","09","01","00:00","18.5","","12.5","","68","","30","","18","","","","100.52","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 01:00","2015","09","01","01:00","17.4","","12.8","","74","","30","","14","","","","100.58","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 02:00","2015","09","01","02:00","17.4","","12.7","","74","","30","","19","","","","100.61","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 03:00","2015","09","01","03:00","16.7","","12.2","","75","","31","","14","","","","100.66","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 04:00","2015","09","01","04:00","15.7","","11.5","","76","","32","","12","","","","100.76","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 05:00","2015","09","01","05:00","15.2","","11.4","","78","","34","","11","","","","100.87","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 06:00","2015","09","01","06:00","14.7","","10.8","","78","","35","","9","","","","100.96","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 07:00","2015","09","01","07:00","14.8","","10.6","","76","","35","","9","","","","101.06","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 08:00","2015","09","01","08:00","15.3","","10.2","","72","","35","","11","","","","101.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 09:00","2015","09","01","09:00","16.3","","10.0","","66","","36","","9","","","","101.15","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 10:00","2015","09","01","10:00","17.8","","9.7","","59","","33","","13","","","","101.15","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 11:00","2015","09","01","11:00","19.6","","10.1","","54","","34","","12","","","","101.15","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 12:00","2015","09","01","12:00","21.4","","9.5","","47","","2","","8","","","","101.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 13:00","2015","09","01","13:00","21.3","","8.9","","45","","1","","7","","","","101.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 14:00","2015","09","01","14:00","22.1","","7.8","","40","","33","","4","","","","101.12","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 15:00","2015","09","01","15:00","22.6","","8.6","","41","","1","","4","","","","101.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-09-01 16:00","2015","09","01","16:00","22.8","","8.8","","41","","33","","8","","","","101.08","","","","","","NA"
