"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 00:00","2018","05","01","00:00","3.4","","3.1","","98","","33","","8","","","","101.11","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 01:00","2018","05","01","01:00","3.4","","3.1","","98","","32","","5","","","","101.06","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 02:00","2018","05","01","02:00","3.3","","3.1","","98","","32","","8","","","","101.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 03:00","2018","05","01","03:00","3.4","","3.1","","98","","34","","8","","","","101.03","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 04:00","2018","05","01","04:00","3.4","","3.0","","97","","35","","4","","","","101.03","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 05:00","2018","05","01","05:00","3.5","","2.8","","96","","35","","6","","","","101.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 06:00","2018","05","01","06:00","3.7","","3.1","","96","","2","","2","","","","101.05","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 07:00","2018","05","01","07:00","3.8","","3.1","","96","","31","","6","","","","101.08","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 08:00","2018","05","01","08:00","4.8","","3.5","","91","","34","","7","","","","101.05","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 09:00","2018","05","01","09:00","4.9","","3.3","","89","","34","","7","","","","101.03","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 10:00","2018","05","01","10:00","5.5","","4.2","","91","","32","","10","","","","101.02","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 11:00","2018","05","01","11:00","6.1","","3.9","","86","","28","","9","","","","101.04","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 12:00","2018","05","01","12:00","7.2","","4.1","","81","","31","","10","","","","100.98","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 13:00","2018","05","01","13:00","8.2","","4.7","","79","","29","","14","","","","100.95","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 14:00","2018","05","01","14:00","9.3","","5.3","","76","","28","","16","","","","100.89","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 15:00","2018","05","01","15:00","10.6","","5.2","","69","","29","","13","","","","100.78","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 16:00","2018","05","01","16:00","11.6","","5.7","","67","","31","","8","","","","100.79","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 17:00","2018","05","01","17:00","12.0","","4.8","","62","","33","","5","","","","100.73","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 18:00","2018","05","01","18:00","12.8","","4.5","","57","","28","","13","","","","100.71","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 19:00","2018","05","01","19:00","11.5","","4.8","","63","","30","","8","","","","100.76","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 20:00","2018","05","01","20:00","9.3","","4.7","","73","","1","","8","","","","100.83","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 21:00","2018","05","01","21:00","7.0","","4.4","","84","","28","","3","","","","100.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2018-05-01 22:00","2018","05","01","22:00","4.9","","3.9","","93","","24","","3","","","","100.89","","","","","","NA"
