"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 00:00","2016","03","01","00:00","1.8","","-0.8","","83","","29","","19","","","","99.65","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 01:00","2016","03","01","01:00","0.8","","-1.5","","85","","26","","8","","","","99.73","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 02:00","2016","03","01","02:00","0.1","","-1.6","","88","","23","","5","","","","99.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 03:00","2016","03","01","03:00","-1.6","","-2.2","","96","","20","","11","","","","99.74","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 04:00","2016","03","01","04:00","-1.1","","-2.5","","90","","21","","11","","","","99.77","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 05:00","2016","03","01","05:00","0.2","","-1.7","","88","","25","","20","","","","99.91","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 06:00","2016","03","01","06:00","0.3","","-5.3","","66","","27","","34","","","","100.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 07:00","2016","03","01","07:00","-2.2","","-10.5","","53","","28","","31","","","","100.33","","","","-9","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 08:00","2016","03","01","08:00","-3.6","","-11.1","","56","","28","","41","","","","100.57","","","","-12","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 09:00","2016","03","01","09:00","-4.4","","-10.3","","64","","29","","32","","","","100.77","","","","-12","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 10:00","2016","03","01","10:00","-5.4","","-12.2","","59","","29","","30","","","","100.94","","","","-14","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 11:00","2016","03","01","11:00","-5.6","","-14.8","","49","","30","","24","","","","101.14","","","","-13","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 12:00","2016","03","01","12:00","-4.8","","-15.5","","43","","28","","26","","","","101.24","","","","-12","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 13:00","2016","03","01","13:00","-4.6","","-15.7","","42","","30","","22","","","","101.30","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 14:00","2016","03","01","14:00","-3.7","","-17.0","","35","","28","","22","","","","101.29","","","","-10","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 15:00","2016","03","01","15:00","-3.8","","-17.4","","34","","27","","25","","","","101.34","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 16:00","2016","03","01","16:00","-3.5","","-18.8","","30","","27","","25","","","","101.42","","","","-10","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 17:00","2016","03","01","17:00","-3.6","","-19.4","","28","","27","","20","","","","101.46","","","","-10","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 18:00","2016","03","01","18:00","-4.6","","-21.4","","25","","28","","19","","","","101.48","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 19:00","2016","03","01","19:00","-5.3","","-20.1","","30","","30","","11","","","","101.55","","","","-10","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 20:00","2016","03","01","20:00","-6.5","","-18.4","","38","","30","","7","","","","101.57","","","","-10","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 21:00","2016","03","01","21:00","-6.9","","-16.4","","47","","26","","8","","","","101.66","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 22:00","2016","03","01","22:00","-7.3","","-16.2","","49","","26","","5","","","","101.70","","","","-10","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-01 23:00","2016","03","01","23:00","-7.1","","-14.0","","58","","22","","2","","","","101.74","","","","-8","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-02 00:00","2016","03","02","00:00","-6.5","","-11.8","","66","","8","","4","","","","101.68","","","","-8","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-02 01:00","2016","03","02","01:00","-6.5","","-15.1","","50","","11","","3","","","","101.70","","","","-8","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-02 02:00","2016","03","02","02:00","-6.1","","-14.8","","50","","7","","9","","","","101.65","","","","-10","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-02 03:00","2016","03","02","03:00","-6.0","","-17.2","","41","","10","","13","","","","101.49","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-02 04:00","2016","03","02","04:00","-5.7","","-15.2","","47","","9","","13","","","","101.36","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-02 05:00","2016","03","02","05:00","-5.5","","-14.4","","49","","10","","14","","","","101.27","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-02 06:00","2016","03","02","06:00","-5.5","","-15.1","","47","","9","","17","","","","101.12","","","","-12","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-03-02 07:00","2016","03","02","07:00","-5.3","","-14.8","","47","","10","","21","","","","100.79","","","","-12","","NA"
