"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 00:00","2017","11","01","00:00","4.7","","0.9","","76","","21","","16","","","","101.31","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 01:00","2017","11","01","01:00","4.1","","0.6","","78","","22","","13","","","","101.37","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 02:00","2017","11","01","02:00","3.7","","0.2","","78","","23","","12","","","","101.50","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 03:00","2017","11","01","03:00","2.9","","-0.3","","80","","22","","15","","","","101.61","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 04:00","2017","11","01","04:00","3.2","","-0.3","","78","","24","","11","","","","101.74","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 05:00","2017","11","01","05:00","3.3","","-0.2","","78","","27","","5","","","","101.87","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 06:00","2017","11","01","06:00","0.3","","-1.1","","90","","23","","7","","","","102.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 07:00","2017","11","01","07:00","2.1","","-1.2","","79","","27","","10","","","","102.12","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 08:00","2017","11","01","08:00","3.1","","-1.5","","72","","26","","8","","","","102.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 09:00","2017","11","01","09:00","5.0","","-2.8","","57","","26","","10","","","","102.33","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 10:00","2017","11","01","10:00","6.0","","-4.0","","49","","28","","17","","","","102.40","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 11:00","2017","11","01","11:00","7.1","","-3.6","","47","","29","","17","","","","102.43","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 12:00","2017","11","01","12:00","7.0","","-5.4","","41","","29","","16","","","","102.44","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 13:00","2017","11","01","13:00","7.9","","-5.0","","40","","29","","10","","","","102.44","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 14:00","2017","11","01","14:00","7.8","","-5.7","","38","","27","","14","","","","102.45","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 15:00","2017","11","01","15:00","8.0","","-4.5","","41","","26","","8","","","","102.52","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 16:00","2017","11","01","16:00","8.0","","-4.2","","42","","22","","3","","","","102.54","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 17:00","2017","11","01","17:00","6.9","","-2.6","","51","","32","","2","","","","102.55","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 18:00","2017","11","01","18:00","4.8","","-1.1","","65","","","","0","","","","102.60","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 19:00","2017","11","01","19:00","3.0","","-1.0","","75","","16","","4","","","","102.68","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-11-01 20:00","2017","11","01","20:00","2.2","","-1.1","","79","","","","0","","","","102.70","","","","","","NA"
