"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 00:00","2015","04","01","00:00","-1.2","","-6.1","","69","","28","","17","","","","100.25","","","","-6","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 01:00","2015","04","01","01:00","-2.1","","-7.0","","69","","30","","16","","","","100.28","","","","-7","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 02:00","2015","04","01","02:00","-2.5","","-10.0","","56","","31","","14","","","","100.30","","","","-7","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 03:00","2015","04","01","03:00","-3.5","","-10.5","","58","","32","","11","","","","100.33","","","","-8","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 04:00","2015","04","01","04:00","-4.5","","-11.3","","59","","32","","12","","","","100.37","","","","-9","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 05:00","2015","04","01","05:00","-5.6","","-11.5","","63","","30","","10","","","","100.41","","","","-10","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 06:00","2015","04","01","06:00","-6.1","","-12.0","","63","","29","","11","","","","100.50","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 07:00","2015","04","01","07:00","-6.0","","-13.1","","57","","30","","16","","","","100.59","","","","-12","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 08:00","2015","04","01","08:00","-5.7","","-13.7","","53","","31","","19","","","","100.68","","","","-12","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 09:00","2015","04","01","09:00","-4.9","","-14.1","","48","","31","","18","","","","100.72","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 10:00","2015","04","01","10:00","-4.5","","-14.7","","45","","29","","23","","","","100.74","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 11:00","2015","04","01","11:00","-3.9","","-16.3","","38","","30","","26","","","","100.71","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 12:00","2015","04","01","12:00","-3.4","","-15.9","","37","","29","","29","","","","100.68","","","","-11","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 13:00","2015","04","01","13:00","-2.6","","-17.1","","32","","31","","25","","","","100.60","","","","-9","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 14:00","2015","04","01","14:00","-2.1","","-14.2","","39","","31","","30","","","","100.58","","","","-9","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 15:00","2015","04","01","15:00","-1.9","","-15.7","","34","","31","","29","","","","100.61","","","","-9","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 16:00","2015","04","01","16:00","-1.5","","-15.8","","33","","31","","26","","","","100.66","","","","-8","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 17:00","2015","04","01","17:00","-1.3","","-15.7","","33","","30","","23","","","","100.72","","","","-7","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-04-01 18:00","2015","04","01","18:00","-1.7","","-15.8","","33","","31","","22","","","","100.79","","","","-8","","NA"
