"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 00:00","2016","06","01","00:00","16.6","","13.8","","84","","33","","10","","","","100.84","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 01:00","2016","06","01","01:00","16.1","","13.4","","85","","33","","12","","","","100.92","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 02:00","2016","06","01","02:00","15.5","","13.0","","85","","33","","14","","","","100.99","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 03:00","2016","06","01","03:00","15.4","","12.7","","84","","34","","9","","","","101.11","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 04:00","2016","06","01","04:00","14.3","","11.8","","85","","35","","6","","","","101.26","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 05:00","2016","06","01","05:00","13.4","","11.0","","86","","34","","8","","","","101.38","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 06:00","2016","06","01","06:00","13.0","","10.3","","84","","34","","9","","","","101.53","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 07:00","2016","06","01","07:00","14.3","","8.4","","68","","35","","9","","","","101.62","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 08:00","2016","06","01","08:00","15.7","","8.1","","61","","2","","11","","","","101.70","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 09:00","2016","06","01","09:00","16.4","","7.6","","56","","5","","10","","","","101.73","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 10:00","2016","06","01","10:00","17.4","","7.1","","51","","2","","12","","","","101.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 11:00","2016","06","01","11:00","18.3","","8.0","","51","","1","","10","","","","101.79","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 12:00","2016","06","01","12:00","19.1","","6.5","","44","","36","","8","","","","101.81","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 13:00","2016","06","01","13:00","19.8","","7.2","","44","","33","","6","","","","101.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 14:00","2016","06","01","14:00","20.6","","7.2","","42","","32","","9","","","","101.78","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 15:00","2016","06","01","15:00","21.2","","7.4","","41","","9","","11","","","","101.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 16:00","2016","06","01","16:00","21.6","","6.8","","38","","7","","7","","","","101.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 17:00","2016","06","01","17:00","20.8","","6.7","","40","","11","","17","","","","101.78","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 18:00","2016","06","01","18:00","20.3","","6.9","","42","","12","","15","","","","101.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 19:00","2016","06","01","19:00","19.2","","6.4","","43","","11","","11","","","","101.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 20:00","2016","06","01","20:00","16.9","","7.6","","54","","10","","13","","","","101.94","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 21:00","2016","06","01","21:00","15.2","","7.9","","62","","12","","13","","","","102.04","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 22:00","2016","06","01","22:00","12.4","","8.0","","74","","11","","8","","","","102.14","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-01 23:00","2016","06","01","23:00","11.2","","7.8","","80","","14","","6","","","","102.19","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 00:00","2016","06","02","00:00","10.0","","7.1","","82","","17","","8","","","","102.18","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 01:00","2016","06","02","01:00","9.0","","6.5","","84","","14","","6","","","","102.21","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 02:00","2016","06","02","02:00","8.1","","6.4","","89","","16","","3","","","","102.22","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 03:00","2016","06","02","03:00","6.9","","5.5","","91","","12","","4","","","","102.22","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 04:00","2016","06","02","04:00","7.4","","6.0","","91","","0","","1","","","","102.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 05:00","2016","06","02","05:00","6.8","","5.1","","89","","0","","1","","","","102.27","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 06:00","2016","06","02","06:00","8.6","","6.2","","85","","11","","2","","","","102.31","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 07:00","2016","06","02","07:00","9.7","","6.4","","80","","11","","6","","","","102.35","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 08:00","2016","06","02","08:00","11.7","","6.4","","70","","10","","7","","","","102.36","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 09:00","2016","06","02","09:00","13.9","","6.9","","63","","8","","12","","","","102.29","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 10:00","2016","06","02","10:00","15.9","","7.5","","58","","12","","8","","","","102.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 11:00","2016","06","02","11:00","17.5","","8.4","","55","","9","","13","","","","102.19","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 12:00","2016","06","02","12:00","19.5","","7.6","","46","","10","","13","","","","102.09","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 13:00","2016","06","02","13:00","20.0","","5.3","","38","","9","","16","","","","102.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 14:00","2016","06","02","14:00","21.0","","5.7","","37","","17","","15","","","","101.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 15:00","2016","06","02","15:00","21.3","","3.5","","31","","17","","21","","","","101.90","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 16:00","2016","06","02","16:00","21.0","","0.6","","26","","16","","21","","","","101.82","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 17:00","2016","06","02","17:00","20.4","","-1.5","","23","","17","","17","","","","101.85","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 18:00","2016","06","02","18:00","18.3","","0.9","","31","","18","","18","","","","101.81","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 19:00","2016","06","02","19:00","17.0","","1.6","","36","","18","","17","","","","101.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 20:00","2016","06","02","20:00","15.7","","4.4","","47","","18","","11","","","","101.78","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 21:00","2016","06","02","21:00","14.5","","6.0","","57","","17","","16","","","","101.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 22:00","2016","06","02","22:00","13.2","","6.1","","62","","19","","17","","","","101.78","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-02 23:00","2016","06","02","23:00","12.3","","5.1","","62","","19","","14","","","","101.79","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-03 00:00","2016","06","03","00:00","11.6","","7.0","","73","","19","","14","","","","101.76","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-03 01:00","2016","06","03","01:00","11.5","","8.0","","79","","19","","16","","","","101.75","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-03 02:00","2016","06","03","02:00","11.2","","7.7","","79","","17","","16","","","","101.67","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-03 03:00","2016","06","03","03:00","10.7","","7.5","","81","","16","","13","","","","101.64","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-03 04:00","2016","06","03","04:00","10.3","","7.3","","81","","15","","10","","","","101.60","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2016-06-03 05:00","2016","06","03","05:00","10.3","","7.6","","83","","14","","9","","","","101.61","","","","","","NA"
