"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 00:00","2015","08","01","00:00","19.8","","14.6","","72","","28","","11","","","","100.17","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 01:00","2015","08","01","01:00","18.8","","14.7","","77","","28","","8","","","","100.16","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 02:00","2015","08","01","02:00","17.7","","14.3","","81","","31","","5","","","","100.17","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 03:00","2015","08","01","03:00","15.5","","13.9","","90","","19","","3","","","","100.16","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 04:00","2015","08","01","04:00","14.7","","13.4","","92","","20","","7","","","","100.14","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 05:00","2015","08","01","05:00","13.8","","12.5","","92","","19","","5","","","","100.16","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 06:00","2015","08","01","06:00","15.0","","13.6","","91","","22","","6","","","","100.19","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 07:00","2015","08","01","07:00","16.6","","14.6","","88","","19","","7","","","","100.22","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 08:00","2015","08","01","08:00","19.7","","15.8","","78","","8","","5","","","","100.22","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 09:00","2015","08","01","09:00","22.7","","17.1","","71","","20","","9","","","","100.17","","28","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 10:00","2015","08","01","10:00","25.1","","15.5","","55","","20","","13","","","","100.13","","29","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 11:00","2015","08","01","11:00","26.4","","15.5","","51","","20","","14","","","","100.11","","31","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 12:00","2015","08","01","12:00","26.1","","15.8","","53","","19","","19","","","","100.07","","31","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 13:00","2015","08","01","13:00","27.7","","15.8","","48","","18","","22","","","","99.98","","32","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 14:00","2015","08","01","14:00","28.5","","14.8","","43","","19","","26","","","","99.86","","32","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 15:00","2015","08","01","15:00","24.2","","16.6","","63","","21","","18","","","","99.94","","29","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 16:00","2015","08","01","16:00","22.9","","16.7","","68","","19","","12","","","","99.91","","28","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 17:00","2015","08","01","17:00","17.0","","15.6","","92","","29","","20","","","","100.05","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 18:00","2015","08","01","18:00","17.9","","16.5","","92","","20","","2","","","","100.04","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-08-01 19:00","2015","08","01","19:00","18.2","","16.8","","92","","17","","6","","","","100.03","","","","","","NA"
