"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 00:00","2017","09","01","00:00","11.9","","7.8","","76","","28","","14","","","","100.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 01:00","2017","09","01","01:00","10.8","","7.6","","81","","24","","9","","","","100.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 02:00","2017","09","01","02:00","10.5","","7.7","","83","","25","","10","","","","100.27","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 03:00","2017","09","01","03:00","10.4","","7.2","","81","","27","","12","","","","100.27","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 04:00","2017","09","01","04:00","10.9","","6.8","","76","","27","","16","","","","100.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 05:00","2017","09","01","05:00","10.0","","6.4","","79","","27","","9","","","","100.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 06:00","2017","09","01","06:00","9.6","","6.6","","82","","26","","12","","","","100.32","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 07:00","2017","09","01","07:00","10.3","","6.6","","78","","27","","15","","","","100.34","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 08:00","2017","09","01","08:00","11.2","","5.8","","70","","27","","20","","","","100.34","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 09:00","2017","09","01","09:00","12.1","","4.6","","60","","28","","23","","","","100.34","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 10:00","2017","09","01","10:00","12.8","","4.1","","56","","28","","22","","","","100.34","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 11:00","2017","09","01","11:00","14.1","","3.7","","50","","28","","23","","","","100.29","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 12:00","2017","09","01","12:00","13.4","","5.0","","57","","27","","17","","","","100.30","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 13:00","2017","09","01","13:00","13.2","","5.6","","60","","31","","15","","","","100.31","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 14:00","2017","09","01","14:00","11.5","","5.8","","68","","31","","18","","","","100.37","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 15:00","2017","09","01","15:00","12.2","","4.7","","60","","29","","24","","","","100.38","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 16:00","2017","09","01","16:00","12.4","","4.9","","60","","28","","24","","","","100.38","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 17:00","2017","09","01","17:00","10.3","","7.2","","81","","29","","23","","","","100.47","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 18:00","2017","09","01","18:00","11.1","","6.7","","74","","28","","23","","","","100.54","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 19:00","2017","09","01","19:00","10.9","","6.6","","75","","29","","27","","","","100.65","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 20:00","2017","09","01","20:00","10.8","","6.5","","75","","29","","24","","","","100.73","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 21:00","2017","09","01","21:00","10.9","","6.6","","75","","29","","19","","","","100.83","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 22:00","2017","09","01","22:00","10.3","","6.7","","79","","28","","15","","","","100.87","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-01 23:00","2017","09","01","23:00","10.6","","6.5","","76","","29","","21","","","","100.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 00:00","2017","09","02","00:00","10.4","","6.2","","75","","29","","17","","","","101.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 01:00","2017","09","02","01:00","10.0","","5.7","","75","","29","","19","","","","101.03","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 02:00","2017","09","02","02:00","9.3","","5.3","","76","","30","","16","","","","101.05","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 03:00","2017","09","02","03:00","9.0","","5.3","","78","","29","","13","","","","101.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 04:00","2017","09","02","04:00","8.9","","5.5","","79","","29","","17","","","","101.13","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 05:00","2017","09","02","05:00","9.0","","5.5","","79","","30","","14","","","","101.21","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 06:00","2017","09","02","06:00","9.4","","5.1","","75","","29","","14","","","","101.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 07:00","2017","09","02","07:00","10.1","","5.2","","72","","32","","13","","","","101.36","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 08:00","2017","09","02","08:00","11.0","","5.2","","67","","32","","24","","","","101.41","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 09:00","2017","09","02","09:00","11.7","","5.6","","66","","32","","18","","","","101.47","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 10:00","2017","09","02","10:00","13.2","","5.8","","61","","33","","18","","","","101.49","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 11:00","2017","09","02","11:00","14.8","","6.2","","56","","33","","15","","","","101.49","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 12:00","2017","09","02","12:00","16.5","","5.8","","49","","33","","15","","","","101.45","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 13:00","2017","09","02","13:00","18.2","","6.6","","46","","31","","12","","","","101.44","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 14:00","2017","09","02","14:00","19.5","","6.4","","42","","30","","16","","","","101.42","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 15:00","2017","09","02","15:00","20.4","","6.9","","42","","33","","14","","","","101.45","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 16:00","2017","09","02","16:00","21.0","","6.8","","40","","29","","15","","","","101.46","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 17:00","2017","09","02","17:00","20.7","","6.6","","40","","30","","10","","","","101.50","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 18:00","2017","09","02","18:00","19.8","","7.8","","46","","28","","14","","","","101.55","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 19:00","2017","09","02","19:00","17.6","","7.9","","53","","28","","8","","","","101.63","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 20:00","2017","09","02","20:00","15.8","","7.8","","59","","31","","3","","","","101.72","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 21:00","2017","09","02","21:00","13.8","","8.5","","70","","30","","3","","","","101.79","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 22:00","2017","09","02","22:00","12.4","","9.3","","81","","34","","5","","","","101.82","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-02 23:00","2017","09","02","23:00","12.0","","9.4","","85","","33","","8","","","","101.83","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 00:00","2017","09","03","00:00","9.2","","7.2","","88","","28","","1","","","","101.85","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 01:00","2017","09","03","01:00","9.0","","7.3","","89","","0","","1","","","","101.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 02:00","2017","09","03","02:00","8.3","","7.5","","95","","30","","2","","","","101.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 03:00","2017","09","03","03:00","8.4","","7.5","","94","","33","","6","","","","101.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 04:00","2017","09","03","04:00","8.1","","7.2","","94","","36","","5","","","","101.87","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 05:00","2017","09","03","05:00","7.7","","7.0","","95","","36","","4","","","","101.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 06:00","2017","09","03","06:00","7.1","","6.2","","94","","34","","5","","","","101.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 07:00","2017","09","03","07:00","7.5","","6.6","","94","","31","","3","","","","101.94","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 08:00","2017","09","03","08:00","9.3","","7.9","","90","","31","","2","","","","101.96","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 09:00","2017","09","03","09:00","11.1","","9.1","","88","","13","","6","","","","101.96","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 10:00","2017","09","03","10:00","12.0","","9.6","","85","","13","","9","","","","101.87","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 11:00","2017","09","03","11:00","13.8","","10.5","","80","","13","","6","","","","101.85","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 12:00","2017","09","03","12:00","16.3","","11.2","","72","","19","","6","","","","101.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 13:00","2017","09","03","13:00","20.4","","10.9","","54","","15","","17","","","","101.69","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 14:00","2017","09","03","14:00","19.9","","9.4","","51","","15","","17","","","","101.58","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 15:00","2017","09","03","15:00","19.6","","9.1","","51","","15","","19","","","","101.49","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 16:00","2017","09","03","16:00","18.4","","8.3","","52","","15","","19","","","","101.46","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 17:00","2017","09","03","17:00","16.8","","8.4","","58","","14","","20","","","","101.35","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 18:00","2017","09","03","18:00","16.5","","9.2","","62","","14","","18","","","","101.27","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 19:00","2017","09","03","19:00","15.6","","9.5","","67","","14","","17","","","","101.16","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 20:00","2017","09","03","20:00","15.1","","9.6","","70","","13","","18","","","","101.04","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 21:00","2017","09","03","21:00","14.5","","9.9","","74","","12","","15","","","","100.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 22:00","2017","09","03","22:00","14.1","","10.0","","77","","11","","18","","","","100.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-03 23:00","2017","09","03","23:00","12.2","","11.3","","95","","9","","12","","","","100.61","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 00:00","2017","09","04","00:00","12.2","","11.6","","96","","8","","12","","","","100.38","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 01:00","2017","09","04","01:00","12.1","","11.6","","97","","9","","13","","","","100.15","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 02:00","2017","09","04","02:00","12.3","","11.8","","97","","8","","11","","","","99.95","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 03:00","2017","09","04","03:00","12.6","","12.2","","97","","11","","4","","","","99.81","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 04:00","2017","09","04","04:00","12.9","","12.5","","98","","6","","5","","","","99.65","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 05:00","2017","09","04","05:00","13.6","","13.1","","97","","14","","4","","","","99.54","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 06:00","2017","09","04","06:00","13.8","","12.9","","94","","16","","13","","","","99.52","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 07:00","2017","09","04","07:00","13.4","","13.0","","97","","19","","8","","","","99.59","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 08:00","2017","09","04","08:00","14.0","","13.0","","94","","29","","16","","","","99.63","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 09:00","2017","09","04","09:00","14.1","","12.1","","88","","28","","23","","","","99.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 10:00","2017","09","04","10:00","14.9","","11.9","","83","","27","","21","","","","99.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 11:00","2017","09","04","11:00","15.6","","11.8","","78","","27","","20","","","","100.00","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 12:00","2017","09","04","12:00","16.4","","11.6","","74","","27","","21","","","","100.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 13:00","2017","09","04","13:00","18.4","","11.7","","65","","26","","19","","","","100.12","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 14:00","2017","09","04","14:00","18.6","","12.2","","66","","26","","19","","","","100.12","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 15:00","2017","09","04","15:00","18.4","","11.8","","66","","27","","16","","","","100.13","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 16:00","2017","09","04","16:00","19.6","","11.4","","59","","26","","15","","","","100.13","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 17:00","2017","09","04","17:00","20.3","","11.5","","57","","26","","13","","","","100.18","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 18:00","2017","09","04","18:00","20.1","","11.3","","57","","22","","11","","","","100.22","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 19:00","2017","09","04","19:00","16.9","","12.3","","74","","20","","5","","","","100.27","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 20:00","2017","09","04","20:00","14.9","","12.0","","83","","18","","11","","","","100.31","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 21:00","2017","09","04","21:00","16.5","","12.7","","79","","20","","14","","","","100.32","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 22:00","2017","09","04","22:00","16.7","","12.5","","76","","19","","16","","","","100.36","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-04 23:00","2017","09","04","23:00","16.1","","12.4","","79","","18","","9","","","","100.30","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-05 00:00","2017","09","05","00:00","15.8","","12.4","","81","","15","","10","","","","100.34","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-05 01:00","2017","09","05","01:00","16.2","","12.7","","80","","18","","13","","","","100.31","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-05 02:00","2017","09","05","02:00","15.6","","12.7","","83","","19","","16","","","","100.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-05 03:00","2017","09","05","03:00","15.2","","12.8","","86","","19","","15","","","","100.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-05 04:00","2017","09","05","04:00","14.4","","12.8","","90","","18","","9","","","","100.20","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-09-05 05:00","2017","09","05","05:00","14.7","","13.2","","91","","16","","12","","","","100.10","","","","","","NA"
