"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 00:00","2017","03","01","00:00","-1.7","","-5.3","","77","","15","","8","","","","101.91","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 01:00","2017","03","01","01:00","-1.6","","-5.0","","78","","12","","5","","","","101.78","","","","-3","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 02:00","2017","03","01","02:00","-1.6","","-4.8","","79","","17","","3","","","","101.64","","","","-3","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 03:00","2017","03","01","03:00","-1.4","","-4.1","","82","","16","","6","","","","101.50","","","","-4","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 04:00","2017","03","01","04:00","-1.1","","-3.4","","84","","14","","5","","","","101.37","","","","-3","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 05:00","2017","03","01","05:00","-1.0","","-1.8","","94","","12","","10","","","","101.16","","","","-5","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 06:00","2017","03","01","06:00","-0.4","","-1.0","","96","","14","","4","","","","101.00","","","","-2","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 07:00","2017","03","01","07:00","0.3","","-0.1","","97","","13","","8","","","","100.83","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 08:00","2017","03","01","08:00","2.4","","2.0","","98","","14","","12","","","","100.67","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 09:00","2017","03","01","09:00","3.6","","3.2","","98","","14","","16","","","","100.47","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 10:00","2017","03","01","10:00","4.6","","4.2","","98","","15","","15","","","","100.30","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 11:00","2017","03","01","11:00","5.4","","5.0","","97","","17","","19","","","","100.16","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 12:00","2017","03","01","12:00","5.5","","5.0","","97","","16","","16","","","","99.96","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 13:00","2017","03","01","13:00","6.0","","5.6","","97","","17","","18","","","","99.71","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 14:00","2017","03","01","14:00","6.0","","5.5","","97","","17","","20","","","","99.51","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 15:00","2017","03","01","15:00","6.8","","6.2","","96","","18","","20","","","","99.34","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-03-01 16:00","2017","03","01","16:00","7.0","","6.3","","96","","19","","20","","","","99.20","","","","","","NA"
