"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 00:00","2017","07","01","00:00","16.3","","15.2","","93","","13","","8","","","","101.17","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 01:00","2017","07","01","01:00","16.2","","15.2","","94","","8","","6","","","","101.13","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 02:00","2017","07","01","02:00","16.2","","15.2","","94","","8","","4","","","","101.11","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 03:00","2017","07","01","03:00","15.8","","14.8","","94","","14","","5","","","","101.12","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 04:00","2017","07","01","04:00","15.7","","14.9","","95","","7","","7","","","","101.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 05:00","2017","07","01","05:00","15.5","","14.7","","95","","10","","10","","","","101.17","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 06:00","2017","07","01","06:00","15.5","","14.8","","95","","9","","9","","","","101.19","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 07:00","2017","07","01","07:00","15.9","","15.2","","96","","10","","8","","","","101.20","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 08:00","2017","07","01","08:00","16.3","","15.5","","95","","8","","12","","","","101.21","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 09:00","2017","07","01","09:00","16.4","","15.5","","94","","8","","12","","","","101.24","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 10:00","2017","07","01","10:00","16.5","","15.6","","95","","7","","11","","","","101.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 11:00","2017","07","01","11:00","17.0","","15.9","","93","","6","","10","","","","101.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 12:00","2017","07","01","12:00","17.0","","15.8","","93","","7","","13","","","","101.23","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 13:00","2017","07","01","13:00","17.4","","16.2","","93","","8","","15","","","","101.18","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 14:00","2017","07","01","14:00","17.8","","16.4","","91","","9","","15","","","","101.19","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 15:00","2017","07","01","15:00","17.9","","16.5","","91","","8","","10","","","","101.20","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 16:00","2017","07","01","16:00","17.9","","16.6","","92","","7","","9","","","","101.17","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 17:00","2017","07","01","17:00","17.8","","16.7","","93","","8","","7","","","","101.16","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 18:00","2017","07","01","18:00","17.7","","16.8","","95","","8","","8","","","","101.16","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 19:00","2017","07","01","19:00","17.6","","16.8","","95","","9","","9","","","","101.18","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 20:00","2017","07","01","20:00","17.5","","16.8","","96","","8","","7","","","","101.17","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 21:00","2017","07","01","21:00","17.5","","16.8","","96","","14","","11","","","","101.27","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 22:00","2017","07","01","22:00","17.0","","16.2","","95","","13","","12","","","","101.14","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-01 23:00","2017","07","01","23:00","16.4","","15.6","","95","","13","","13","","","","101.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 00:00","2017","07","02","00:00","16.2","","15.4","","95","","12","","14","","","","100.89","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 01:00","2017","07","02","01:00","16.1","","15.4","","96","","14","","10","","","","100.79","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 02:00","2017","07","02","02:00","15.9","","15.0","","94","","14","","9","","","","100.74","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 03:00","2017","07","02","03:00","16.0","","15.2","","95","","8","","3","","","","100.63","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 04:00","2017","07","02","04:00","16.3","","15.5","","96","","9","","9","","","","100.54","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 05:00","2017","07","02","05:00","16.4","","15.8","","96","","12","","9","","","","100.47","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 06:00","2017","07","02","06:00","16.4","","15.7","","96","","17","","10","","","","100.55","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 07:00","2017","07","02","07:00","16.7","","16.0","","96","","17","","8","","","","100.53","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 08:00","2017","07","02","08:00","17.2","","16.4","","95","","23","","6","","","","100.53","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 09:00","2017","07","02","09:00","18.3","","17.2","","93","","22","","5","","","","100.52","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 10:00","2017","07","02","10:00","20.2","","18.3","","89","","24","","9","","","","100.52","","26","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 11:00","2017","07","02","11:00","22.4","","19.1","","82","","24","","10","","","","100.49","","29","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 12:00","2017","07","02","12:00","24.3","","19.2","","73","","26","","9","","","","100.43","","31","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 13:00","2017","07","02","13:00","25.5","","20.4","","74","","18","","11","","","","100.33","","33","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 14:00","2017","07","02","14:00","26.6","","19.6","","66","","18","","15","","","","100.28","","34","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 15:00","2017","07","02","15:00","27.0","","20.6","","68","","21","","13","","","","100.26","","35","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 16:00","2017","07","02","16:00","26.7","","17.5","","57","","25","","17","","","","100.25","","32","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 17:00","2017","07","02","17:00","27.3","","17.9","","57","","25","","15","","","","100.22","","33","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 18:00","2017","07","02","18:00","27.0","","16.6","","53","","26","","18","","","","100.27","","32","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 19:00","2017","07","02","19:00","26.0","","15.1","","51","","25","","13","","","","100.32","","30","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 20:00","2017","07","02","20:00","24.4","","15.1","","56","","25","","10","","","","100.36","","28","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 21:00","2017","07","02","21:00","22.1","","15.1","","64","","26","","9","","","","100.40","","26","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 22:00","2017","07","02","22:00","21.3","","15.1","","68","","27","","12","","","","100.43","","25","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-02 23:00","2017","07","02","23:00","20.7","","14.8","","69","","26","","10","","","","100.44","","25","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-03 00:00","2017","07","03","00:00","20.1","","14.5","","70","","26","","12","","","","100.46","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-03 01:00","2017","07","03","01:00","18.8","","14.6","","76","","26","","11","","","","100.47","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-07-03 02:00","2017","07","03","02:00","18.6","","14.1","","75","","25","","14","","","","100.49","","","","","","NA"
