"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 00:00","2014","08","01","00:00","14.9","","13.8","","93","","16","","9","","","","101.71","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 01:00","2014","08","01","01:00","14.0","","13.0","","94","","13","","7","","","","101.75","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 02:00","2014","08","01","02:00","13.5","","13.0","","97","","15","","7","","","","101.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 03:00","2014","08","01","03:00","13.6","","13.2","","98","","5","","2","","","","101.75","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 04:00","2014","08","01","04:00","12.8","","12.5","","98","","19","","3","","","","101.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 05:00","2014","08","01","05:00","13.4","","13.0","","98","","15","","5","","","","101.82","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 06:00","2014","08","01","06:00","14.3","","13.9","","98","","15","","5","","","","101.85","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 07:00","2014","08","01","07:00","14.5","","14.2","","98","","16","","3","","","","101.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 08:00","2014","08","01","08:00","15.2","","14.9","","98","","10","","4","","","","101.95","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 09:00","2014","08","01","09:00","16.2","","15.6","","96","","14","","6","","","","102.00","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 10:00","2014","08","01","10:00","17.2","","15.8","","91","","15","","4","","","","102.00","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 11:00","2014","08","01","11:00","18.4","","16.5","","89","","18","","5","","","","102.00","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 12:00","2014","08","01","12:00","20.1","","17.2","","83","","12","","10","","","","101.97","","26","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 13:00","2014","08","01","13:00","22.5","","17.4","","73","","12","","8","","","","101.94","","28","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 14:00","2014","08","01","14:00","23.9","","16.7","","64","","15","","9","","","","101.87","","29","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 15:00","2014","08","01","15:00","25.8","","18.2","","63","","15","","9","","","","101.80","","32","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 16:00","2014","08","01","16:00","25.4","","15.8","","55","","20","","14","","","","101.77","","30","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 17:00","2014","08","01","17:00","25.7","","15.9","","55","","19","","17","","","","101.76","","30","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 18:00","2014","08","01","18:00","24.9","","18.0","","65","","19","","13","","","","101.76","","31","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 19:00","2014","08","01","19:00","23.9","","18.0","","70","","19","","16","","","","101.77","","30","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 20:00","2014","08","01","20:00","21.6","","17.0","","75","","20","","20","","","","101.79","","27","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 21:00","2014","08","01","21:00","20.3","","16.6","","79","","20","","16","","","","101.86","","25","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 22:00","2014","08","01","22:00","18.7","","16.6","","88","","18","","12","","","","101.89","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-01 23:00","2014","08","01","23:00","17.5","","16.2","","92","","17","","6","","","","101.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 00:00","2014","08","02","00:00","16.7","","15.7","","94","","13","","9","","","","101.89","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 01:00","2014","08","02","01:00","16.5","","15.7","","95","","14","","6","","","","101.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 02:00","2014","08","02","02:00","16.1","","15.5","","96","","15","","7","","","","101.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 03:00","2014","08","02","03:00","16.3","","15.8","","97","","12","","8","","","","101.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 04:00","2014","08","02","04:00","16.3","","15.9","","98","","12","","6","","","","101.85","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 05:00","2014","08","02","05:00","16.5","","16.2","","98","","11","","5","","","","101.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 06:00","2014","08","02","06:00","16.7","","16.5","","98","","13","","5","","","","101.91","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 07:00","2014","08","02","07:00","17.2","","16.9","","98","","21","","8","","","","101.94","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 08:00","2014","08","02","08:00","17.8","","17.5","","98","","19","","8","","","","101.96","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 09:00","2014","08","02","09:00","17.9","","17.5","","98","","17","","7","","","","101.93","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 10:00","2014","08","02","10:00","19.1","","17.8","","92","","17","","4","","","","101.92","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 11:00","2014","08","02","11:00","20.4","","18.2","","87","","19","","8","","","","101.91","","27","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 12:00","2014","08","02","12:00","21.8","","18.3","","80","","21","","11","","","","101.88","","28","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 13:00","2014","08","02","13:00","22.0","","18.8","","82","","30","","3","","","","101.84","","29","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-08-02 14:00","2014","08","02","14:00","23.8","","18.9","","74","","24","","11","","","","101.78","","30","","","","NA"
