"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-07-01 00:00","2015","07","01","00:00","16.1","","14.5","","90","","12","","7","","","","101.12","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-07-01 01:00","2015","07","01","01:00","15.6","","14.4","","92","","8","","4","","","","101.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-07-01 02:00","2015","07","01","02:00","14.8","","13.9","","94","","15","","4","","","","101.10","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-07-01 03:00","2015","07","01","03:00","14.1","","13.4","","95","","18","","7","","","","101.09","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-07-01 04:00","2015","07","01","04:00","13.7","","13.1","","96","","13","","5","","","","101.05","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-07-01 05:00","2015","07","01","05:00","13.3","","12.6","","96","","13","","2","","","","101.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-07-01 06:00","2015","07","01","06:00","14.7","","13.2","","91","","13","","3","","","","101.07","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-07-01 07:00","2015","07","01","07:00","16.4","","13.7","","84","","14","","4","","","","101.06","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-07-01 08:00","2015","07","01","08:00","17.8","","14.8","","83","","11","","7","","","","101.04","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2015-07-01 09:00","2015","07","01","09:00","20.1","","16.6","","80","","12","","7","","","","101.00","","25","","","","NA"
