"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 00:00","2017","05","01","00:00","8.2","","0.0","","56","","32","","6","","","","101.83","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 01:00","2017","05","01","01:00","7.5","","1.6","","66","","34","","7","","","","101.80","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 02:00","2017","05","01","02:00","6.9","","2.2","","72","","33","","4","","","","101.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 03:00","2017","05","01","03:00","6.8","","0.0","","62","","31","","6","","","","101.78","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 04:00","2017","05","01","04:00","7.4","","-0.5","","57","","22","","9","","","","101.88","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 05:00","2017","05","01","05:00","7.7","","0.9","","62","","19","","12","","","","101.92","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 06:00","2017","05","01","06:00","6.6","","2.7","","76","","","","0","","","","101.87","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 07:00","2017","05","01","07:00","6.0","","4.1","","88","","10","","2","","","","101.89","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 08:00","2017","05","01","08:00","5.7","","4.0","","89","","11","","2","","","","101.86","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 09:00","2017","05","01","09:00","5.9","","4.5","","91","","10","","8","","","","101.82","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 10:00","2017","05","01","10:00","6.3","","4.9","","91","","13","","11","","","","101.79","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 11:00","2017","05","01","11:00","6.8","","4.8","","87","","13","","13","","","","101.77","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 12:00","2017","05","01","12:00","6.4","","4.7","","89","","14","","14","","","","101.75","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 13:00","2017","05","01","13:00","6.3","","4.8","","90","","11","","14","","","","101.66","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 14:00","2017","05","01","14:00","6.5","","5.4","","93","","11","","15","","","","101.57","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 15:00","2017","05","01","15:00","6.4","","5.4","","93","","11","","13","","","","101.53","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 16:00","2017","05","01","16:00","6.2","","5.0","","92","","13","","15","","","","101.51","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 17:00","2017","05","01","17:00","5.9","","4.7","","92","","13","","17","","","","101.45","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 18:00","2017","05","01","18:00","5.5","","4.6","","94","","12","","13","","","","101.42","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 19:00","2017","05","01","19:00","5.2","","4.2","","93","","11","","14","","","","101.33","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 20:00","2017","05","01","20:00","4.9","","3.9","","94","","12","","16","","","","101.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 21:00","2017","05","01","21:00","4.3","","3.2","","92","","13","","18","","","","101.26","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2017-05-01 22:00","2017","05","01","22:00","3.9","","2.8","","93","","13","","15","","","","101.18","","","","","","NA"
