"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 00:00","2014","06","01","00:00","10.0","","4.9","","71","","2","","9","","","","102.18","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 01:00","2014","06","01","01:00","8.8","","4.7","","76","","36","","6","","","","102.19","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 02:00","2014","06","01","02:00","7.6","","4.1","","79","","35","","10","","","","102.22","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 03:00","2014","06","01","03:00","6.7","","3.9","","82","","36","","4","","","","102.22","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 04:00","2014","06","01","04:00","5.9","","3.9","","87","","34","","6","","","","102.21","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 05:00","2014","06","01","05:00","5.9","","3.8","","86","","34","","6","","","","102.25","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 06:00","2014","06","01","06:00","5.8","","3.7","","87","","34","","7","","","","102.29","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 07:00","2014","06","01","07:00","7.9","","4.5","","79","","34","","6","","","","102.33","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 08:00","2014","06","01","08:00","10.3","","5.1","","70","","31","","3","","","","102.34","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 09:00","2014","06","01","09:00","12.7","","5.5","","62","","24","","4","","","","102.28","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 10:00","2014","06","01","10:00","15.6","","6.9","","56","","18","","5","","","","102.24","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 11:00","2014","06","01","11:00","18.4","","9.0","","54","","11","","3","","","","102.17","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 12:00","2014","06","01","12:00","20.5","","8.9","","47","","11","","6","","","","102.11","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 13:00","2014","06","01","13:00","21.6","","5.4","","35","","8","","9","","","","102.01","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 14:00","2014","06","01","14:00","21.6","","5.5","","35","","34","","6","","","","101.92","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 15:00","2014","06","01","15:00","23.0","","5.6","","32","","34","","6","","","","101.82","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 16:00","2014","06","01","16:00","23.4","","4.7","","30","","31","","7","","","","101.76","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 17:00","2014","06","01","17:00","23.9","","4.5","","28","","21","","12","","","","101.69","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 18:00","2014","06","01","18:00","23.8","","4.3","","28","","25","","9","","","","101.65","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 19:00","2014","06","01","19:00","22.9","","4.9","","31","","23","","11","","","","101.66","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 20:00","2014","06","01","20:00","19.0","","6.9","","45","","21","","8","","","","101.65","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 21:00","2014","06","01","21:00","17.8","","6.7","","48","","20","","20","","","","101.72","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 22:00","2014","06","01","22:00","16.1","","7.2","","55","","19","","9","","","","101.74","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-01 23:00","2014","06","01","23:00","15.3","","7.2","","59","","16","","9","","","","101.72","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-02 00:00","2014","06","02","00:00","15.2","","6.9","","58","","18","","11","","","","101.70","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-02 01:00","2014","06","02","01:00","13.7","","6.6","","62","","19","","9","","","","101.69","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2014-06-02 02:00","2014","06","02","02:00","11.8","","6.3","","69","","12","","6","","","","101.67","","","","","","NA"
