"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 00:00","2019","04","01","00:00","5.2","","4.3","","94","","28","","22","","","","99.51","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 01:00","2019","04","01","01:00","3.7","","2.2","","90","","31","","17","","","","99.45","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 02:00","2019","04","01","02:00","2.6","","1.4","","92","","29","","18","","","","99.51","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 03:00","2019","04","01","03:00","1.6","","0.3","","91","","29","","19","","","","99.44","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 04:00","2019","04","01","04:00","1.0","","-0.2","","92","","29","","21","","","","99.43","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 05:00","2019","04","01","05:00","0.9","","-0.5","","91","","29","","20","","","","99.48","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 06:00","2019","04","01","06:00","0.4","","-2.0","","84","","30","","22","","","","99.54","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 07:00","2019","04","01","07:00","-0.1","","-3.1","","80","","29","","27","","","","99.67","","","","-6","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 08:00","2019","04","01","08:00","-0.2","","-3.8","","77","","30","","26","","","","99.71","","","","-6","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 09:00","2019","04","01","09:00","0.0","","-4.8","","70","","30","","30","","","","99.75","","","","-6","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 10:00","2019","04","01","10:00","-0.5","","-5.8","","67","","29","","34","","","","99.83","","","","-8","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 11:00","2019","04","01","11:00","0.5","","-6.7","","59","","30","","33","","","","99.89","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 12:00","2019","04","01","12:00","0.9","","-6.0","","60","","29","","33","","","","99.96","","","","","","NA"
"-66.61","45.92","FREDERICTON CDA CS","8101605","2019-04-01 13:00","2019","04","01","13:00","1.8","","-6.9","","53","","29","","30","","","","100.03","","","","","","NA"
